id,avtor,naslov,link,ocena,glasovi 
1584,Julian Barnes,The Sense of an Ending,/book/show/10746542-the-sense-of-an-ending,3.73,148109
2986,Julianne Donaldson,"Edenbrooke (Edenbrooke, #1)",/book/show/12820360-edenbrooke,4.33,40356
3635,Julie Anne Peters,"By the Time You Read This, I'll Be Dead",/book/show/6609549-by-the-time-you-read-this-i-ll-be-dead,3.87,21488
3588,Julie Garwood,Honor's Splendour,/book/show/107774.Honor_s_Splendour,4.22,27863
3675,Julie Garwood,"The Bride (Lairds' Fiancées, #1)",/book/show/107779.The_Bride,4.25,55475
3495,Julie James,Just the Sexiest Man Alive,/book/show/3863861-just-the-sexiest-man-alive,3.93,42671
500,Julie Kagawa,"The Iron King (The Iron Fey, #1)",/book/show/6644117-the-iron-king,3.9,193598
967,Julie Kagawa,"The Iron Queen (The Iron Fey, #3)",/book/show/8685612-the-iron-queen,4.21,97235
988,Julie Kagawa,"The Iron Daughter (The Iron Fey, #2)",/book/show/7747064-the-iron-daughter,4.08,117068
1115,Julie Kagawa,"The Immortal Rules (Blood of Eden, #1)",/book/show/10215349-the-immortal-rules,4.07,65939
1275,Julie Kagawa,"The Iron Knight (The Iron Fey, #4)",/book/show/9659607-the-iron-knight,4.2,77972
2718,Julie Kagawa,"The Eternity Cure (Blood of Eden, #2)",/book/show/13581990-the-eternity-cure,4.22,35958
3154,Julie Kagawa,"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)",/book/show/12614410-the-lost-prince,4.04,25551
809,Juliet Marillier,"Daughter of the Forest  (Sevenwaters, #1)",/book/show/13928.Daughter_of_the_Forest,4.24,56778
1701,Juliet Marillier,"Son of the Shadows (Sevenwaters, #2)",/book/show/13927.Son_of_the_Shadows,4.33,27996
1995,Juliet Marillier,"Wildwood Dancing (Wildwood, #1)",/book/show/13929.Wildwood_Dancing,4.09,26950
3137,Juliet Marillier,"Child of the Prophecy (Sevenwaters, #3)",/book/show/13925.Child_of_the_Prophecy,4.12,20057
1095,Julio Cortázar,Hopscotch,/book/show/53413.Hopscotch,4.23,30829
812,Jung Chang,Wild Swans: Three Daughters of China,/book/show/1848.Wild_Swans,4.25,92102
899,Junot Díaz,The Brief Wondrous Life of Oscar Wao,/book/show/297673.The_Brief_Wondrous_Life_of_Oscar_Wao,3.9,230915
3521,Junot Díaz,This Is How You Lose Her,/book/show/13503109-this-is-how-you-lose-her,3.75,91180
780,Justin Cronin,"The Passage (The Passage, #1)",/book/show/6690798-the-passage,4.03,189868
3487,Justin Halpern,Sh*t My Dad Says,/book/show/7821447-sh-t-my-dad-says,3.98,143240
2631,Justina Chen,North of Beautiful,/book/show/3238153-north-of-beautiful,3.92,35098
2483,K. Bromberg,"Driven (Driven, #1)",/book/show/17798287-driven,4.28,53769
3087,K. Bromberg,"Fueled (Driven, #2)",/book/show/17880708-fueled,4.49,46832
2544,K.A. Tucker,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",/book/show/15990969-ten-tiny-breaths,4.12,70555
2422,K.J. Soze,The Message for the Last Days,/book/show/52074436-the-message-for-the-last-days,4.3,445
175,Kahlil Gibran,The Prophet,/book/show/2547.The_Prophet,4.22,235989
2659,Kalki,பொன்னியின் செல்வன்,/book/show/1108124._,4.7,7434
365,Kami Garcia,"Beautiful Creatures (Caster Chronicles, #1)",/book/show/6304335-beautiful-creatures,3.76,541381
1136,Kami Garcia,"Beautiful Darkness (Caster Chronicles, #2)",/book/show/7842288-beautiful-darkness,3.83,124896
1682,Kami Garcia,"Beautiful Chaos (Caster Chronicles, #3)",/book/show/10757833-beautiful-chaos,3.93,92973
2472,Kami Garcia,"Beautiful Redemption (Caster Chronicles, #4)",/book/show/7930335-beautiful-redemption,3.93,65132
3483,Karel Čapek,War with the Newts,/book/show/816440.War_with_the_Newts,4.17,9800
1430,Karen  Prince,Switch! The Lost Kingdoms of Karibu,/book/show/18333130-switch-the-lost-kingdoms-of-karibu,4.14,472
2265,Karen (Kara) Brueggeman,Fruzzle's Mystery Talent: A Bed Time Fantasy Story for Children ages 3-10,/book/show/18930938-fruzzle-s-mystery-talent,4.42,67
3291,Karen Chance,"Touch the Dark (Cassandra Palmer, #1)",/book/show/67513.Touch_the_Dark,3.71,33922
1130,Karen Glista,Chasing the Red Queen,/book/show/38343303-chasing-the-red-queen,4.27,2067
2948,Karen Glista,The Taking of Peggy Martin,/book/show/35817844-the-taking-of-peggy-martin,4.3,805
2702,Karen Hesse,Out of the Dust,/book/show/25346.Out_of_the_Dust,3.75,69479
2373,Karen M. McManus,"One of Us Is Lying (One of Us is Lying, #1)",/book/show/32571395-one-of-us-is-lying,4.05,219290
626,Karen Marie Moning,"Shadowfever (Fever, #5)",/book/show/7304203-shadowfever,4.4,98324
632,Karen Marie Moning,"Darkfever (Fever, #1)",/book/show/112750.Darkfever,4.08,156589
803,Karen Marie Moning,"Dreamfever (Fever, #4)",/book/show/6050298-dreamfever,4.4,90935
883,Karen Marie Moning,"Faefever (Fever, #3)",/book/show/2702704-faefever,4.31,91770
1023,Karen Marie Moning,"Bloodfever (Fever, #2)",/book/show/344262.Bloodfever,4.27,95112
2825,Karen Thompson Walker,The Age of Miracles,/book/show/12401556-the-age-of-miracles,3.65,87321
3851,Karin Slaughter,"Triptych (Will Trent, #1)",/book/show/21717.Triptych,4.11,60672
3859,Karin Slaughter,"Fractured (Will Trent, #2)",/book/show/2199587.Fractured,4.16,48180
2918,Karl Marlantes,Matterhorn,/book/show/6411016-matterhorn,4.26,36068
1570,Karl Marx,The Communist Manifesto,/book/show/30474.The_Communist_Manifesto,3.58,109273
3156,Karl Marx,"Capital, Vol. 1: A Critical Analysis of Capitalist Production",/book/show/325785.Capital_Vol_1,4.22,8300
3244,Karl Wiggins,"You Really Are Full of Shit, Aren't You?",/book/show/24283871-you-really-are-full-of-shit-aren-t-you,4.14,169
3251,Karl Wiggins,Calico Jack in your Garden,/book/show/21222015-calico-jack-in-your-garden,4.2,183
2575,Kasie West,The Distance Between Us,/book/show/15283043-the-distance-between-us,3.92,65969
3192,Kasie West,On the Fence,/book/show/18298225-on-the-fence,4.05,48885
3983,Kasie West,The Fill-In Boyfriend,/book/show/18660447-the-fill-in-boyfriend,3.92,51805
2004,Kate Atkinson,"Life After Life (Todd Family, #1)",/book/show/15790842-life-after-life,3.76,198286
3290,Kate Atkinson,Case Histories (Jackson Brodie #1),/book/show/16243.Case_Histories,3.82,88439
3801,Kate Atkinson,Behind the Scenes at the Museum,/book/show/28940.Behind_the_Scenes_at_the_Museum,3.96,33204
313,Kate Chopin,The Awakening,/book/show/58345.The_Awakening,3.65,170941
747,Kate DiCamillo,Because of Winn-Dixie,/book/show/357664.Because_of_Winn_Dixie,4.05,207261
1065,Kate DiCamillo,The Tale of Despereaux,/book/show/37190.The_Tale_of_Despereaux,4.04,162732
1279,Kate DiCamillo,The Miraculous Journey of Edward Tulane,/book/show/37186.The_Miraculous_Journey_of_Edward_Tulane,4.36,81475
810,Kate Morton,The Forgotten Garden,/book/show/3407877-the-forgotten-garden,4.14,191800
1665,Kate Morton,The House at Riverton,/book/show/1278752.The_House_at_Riverton,3.94,103418
2009,Kate Morton,The Secret Keeper,/book/show/13508607-the-secret-keeper,4.13,137109
2589,Kate Morton,The Distant Hours,/book/show/6746018-the-distant-hours,3.87,66754
2778,Kate Mosse,"Labyrinth (Languedoc, #1)",/book/show/14975.Labyrinth,3.58,48017
3728,Kate Mosse,"Sepulchre (Languedoc, #2)",/book/show/498835.Sepulchre,3.77,18727
3070,Kate Quinn,The Alice Network,/book/show/32051912-the-alice-network,4.27,248388
3018,Katherine Allred,The Sweet Gum Tree,/book/show/2761356-the-sweet-gum-tree,4.28,27926
2495,Katherine Applegate,The One and Only Ivan,/book/show/11594337-the-one-and-only-ivan,4.25,141799
2068,Katherine Arden,"The Bear and the Nightingale (Winternight Trilogy, #1)",/book/show/25489134-the-bear-and-the-nightingale,4.09,120277
741,Katherine Dunn,Geek Love,/book/show/13872.Geek_Love,3.95,60121
1439,Katherine Neville,The Eight (The Eight #1),/book/show/113310.The_Eight,3.92,36343
185,Katherine Paterson,Bridge to Terabithia,/book/show/40940121-bridge-to-terabithia,4.01,446543
1621,Kathleen Grissom,The Kitchen House,/book/show/6837103-the-kitchen-house,4.19,235152
2591,Kathleen Winsor,Forever Amber,/book/show/5368.Forever_Amber,3.99,16666
1063,Kathleen Zamboni McCormick,"Dodging Satan: My Irish/Italian, Sometimes Awesome, But Mostly Creepy, Childhood",/book/show/28009303-dodging-satan,4.31,4474
31,Kathryn Stockett,The Help,/book/show/4667024-the-help,4.46,2171671
3414,Kathy Acker,Blood and Guts in High School,/book/show/321950.Blood_and_Guts_in_High_School,3.39,5329
2208,Kathy Reichs,"Virals (Virals, #1)",/book/show/7800188-virals,3.94,36089
3883,Katie      Davis,Kisses from Katie,/book/show/11281852-kisses-from-katie,4.41,27716
3672,Katie Kacvinsky,"Awaken (Awaken, #1)",/book/show/8665876-awaken,3.89,14453
1227,Katie McGarry,"Pushing the Limits (Pushing the Limits, #1)",/book/show/10194514-pushing-the-limits,4.06,114446
2793,Katie McGarry,"Dare You To (Pushing the Limits, #2)",/book/show/13561164-dare-you-to,4.16,39711
816,Katja Millay,The Sea of Tranquility,/book/show/16151178-the-sea-of-tranquility,4.31,78090
1259,Katy Evans,"Real (Real, #1)",/book/show/17617277-real,4.19,100320
2872,Katy Evans,"Remy (Real, #3)",/book/show/17830559-remy,4.3,29354
3448,Katy Evans,"Mine (Real, #2)",/book/show/17792606-mine,4.28,45655
3444,Kaye Gibbons,Ellen Foster,/book/show/277397.Ellen_Foster,3.78,28309
316,Kazuo Ishiguro,Never Let Me Go,/book/show/6334.Never_Let_Me_Go,3.82,474047
430,Kazuo Ishiguro,The Remains of the Day,/book/show/28921.The_Remains_of_the_Day,4.12,201085
3287,Keigo Higashino,"The Devotion of Suspect X (Detective Galileo, #1)",/book/show/8686068-the-devotion-of-suspect-x,4.13,32801
519,Kelley Armstrong,"The Summoning (Darkest Powers, #1)",/book/show/2800905-the-summoning,4.02,155376
776,Kelley Armstrong,"The Awakening (Darkest Powers, #2)",/book/show/5391115-the-awakening,4.14,108044
787,Kelley Armstrong,"The Reckoning (Darkest Powers, #3)",/book/show/6468666-the-reckoning,4.19,108521
891,Kelley Armstrong,"Bitten (Otherworld, #1)",/book/show/11918.Bitten,4.04,91406
3247,Kelley Armstrong,"The Gathering (Darkness Rising, #1)",/book/show/7896345-the-gathering,4.01,59375
3442,Kelley Armstrong,"Stolen (Women of the Otherworld, #2)",/book/show/11922.Stolen,4.14,43594
3558,Kelley Armstrong,"Haunted (Women of the Otherworld, #5)",/book/show/11919.Haunted,4.08,25322
3625,Kelley Armstrong,"Frostbitten (Women of the Otherworld, #10)",/book/show/4107256-frostbitten,4.27,23733
3690,Kelli Sullivan,Ice in My Veins,/book/show/9838977-ice-in-my-veins,3.79,260
2746,Kelly Braffet,Save Yourself,/book/show/16142105-save-yourself,3.37,4712
1673,Kelly Creagh,"Nevermore (Nevermore, #1)",/book/show/7129598-nevermore,3.87,28654
65,Ken Follett,"The Pillars of the Earth (Kingsbridge, #1)",/book/show/5043.The_Pillars_of_the_Earth,4.31,651480
580,Ken Follett,"World Without End (Kingsbridge, #2)",/book/show/5064.World_Without_End,4.26,199609
1163,Ken Follett,"Fall of Giants (The Century Trilogy, #1)",/book/show/7315573-fall-of-giants,4.28,269693
1625,Ken Follett,Eye of the Needle,/book/show/92364.Eye_of_the_Needle,4.19,129270
1911,Ken Follett,Winter of the World (The Century Trilogy #2),/book/show/12959233-winter-of-the-world,4.34,127159
1941,Ken Grimwood,Replay,/book/show/341735.Replay,4.16,29769
73,Ken Kesey,One Flew Over the Cuckoo's Nest,/book/show/332613.One_Flew_Over_the_Cuckoo_s_Nest,4.19,632589
873,Ken Kesey,Sometimes a Great Notion,/book/show/529626.Sometimes_a_Great_Notion,4.18,20878
1867,Kendare Blake,"Anna Dressed in Blood (Anna, #1)",/book/show/9378297-anna-dressed-in-blood,3.93,95757
3925,Kendare Blake,"Three Dark Crowns (Three Dark Crowns, #1)",/book/show/28374007-three-dark-crowns,3.83,78855
2176,Kendra Elliot,"A Merciful Truth (Mercy Kilpatrick, #2)",/book/show/32885178-a-merciful-truth,4.27,23923
2200,Kendra Elliot,"A Merciful Death (Mercy Kilpatrick, #1)",/book/show/29986740-a-merciful-death,4.12,45774
2725,Kendra Elliot,"A Merciful Secret (Mercy Kilpatrick, #3)",/book/show/34868170-a-merciful-secret,4.36,21477
984,Kenneth   Thomas,"The Past (VanWest, #1)",/book/show/53450218-the-past,4.6,1538
1157,Kenneth   Thomas,"The Present (VanWest, #2)",/book/show/54775299-the-present,4.62,1347
232,Kenneth Grahame,The Wind in the Willows,/book/show/5659.The_Wind_in_the_Willows,3.98,180267
1082,Kenneth Jarrett Singleton,Exotic Neurotic,/book/show/29395568-exotic-neurotic,3.98,687
1685,Kenneth Jarrett Singleton,The Cadaver Factory,/book/show/7510368-the-cadaver-factory,4.35,236
3116,Kenneth Jarrett Singleton,Nicu II and Victoria's Incestuous Romance,/book/show/40891943-nicu-ii-and-victoria-s-incestuous-romance,4.4,404
1333,Kennilworthy Whisp,Quidditch Through the Ages,/book/show/111450.Quidditch_Through_the_Ages,3.84,147126
3075,Kent Haruf,"Plainsong (Plainsong, #1)",/book/show/77156.Plainsong,4.01,64289
2207,Keri Hulme,The Bone People,/book/show/460635.The_Bone_People,4.05,19672
2593,Kerri Maniscalco,"Stalking Jack the Ripper (Stalking Jack the Ripper, #1)",/book/show/28962906-stalking-jack-the-ripper,3.99,60125
734,Kerstin Gier,"Rubinrot (Edelstein-Trilogie, #1)",/book/show/6325285-rubinrot,4.1,112908
1506,Kerstin Gier,"Smaragdgrün (Edelstein-Trilogie, #3)",/book/show/7544603-smaragdgr-n,4.18,67273
1775,Kerstin Gier,"Saphirblau (Edelstein-Trilogie, #2)",/book/show/6919272-saphirblau,4.16,75515
3392,Kerstin Gier,"Silber: Das erste Buch der Träume (Silber, #1)",/book/show/17566243-silber,4.05,25331
3107,Kevin Hearne,"Hounded (The Iron Druid Chronicles, #1)",/book/show/9533378-hounded,4.08,78171
3802,Kevin Kwan,"Crazy Rich Asians (Crazy Rich Asians, #1)",/book/show/16085481-crazy-rich-asians,3.85,336766
3875,Kevin Kwan,"China Rich Girlfriend (Crazy Rich Asians, #2)",/book/show/22674105-china-rich-girlfriend,3.82,154317
2023,Kevin Moccia,The Beagle and the Hare,/book/show/49024964-the-beagle-and-the-hare,4.39,726
45,Khaled Hosseini,A Thousand Splendid Suns,/book/show/128029.A_Thousand_Splendid_Suns,4.38,1155645
60,Khaled Hosseini,The Kite Runner,/book/show/77203.The_Kite_Runner,4.3,2433055
1055,Khaled Hosseini,And the Mountains Echoed,/book/show/16115612-and-the-mountains-echoed,4.05,303400
3913,Khushwant Singh,Train to Pakistan,/book/show/785454.Train_to_Pakistan,3.91,23006
216,Ki Longfellow,The Secret Magdalene,/book/show/514811.The_Secret_Magdalene,4.07,4268
273,Ki Longfellow,Flow Down Like Silver: Hypatia of Alexandria,/book/show/6801755-flow-down-like-silver,4.29,2648
445,Ki Longfellow,Houdini Heart,/book/show/11324204-houdini-heart,4.13,2333
943,Ki Longfellow,Walks Away Woman,/book/show/19405702-walks-away-woman,4.33,1001
1233,Ki Longfellow,China Blues,/book/show/13530588-china-blues,4.11,1357
218,Kiera Cass,"The Selection (The Selection, #1)",/book/show/10507293-the-selection,4.13,898749
480,Kiera Cass,"The One (The Selection, #3)",/book/show/18635016-the-one,4.2,383091
545,Kiera Cass,"The Elite (The Selection, #2)",/book/show/16248068-the-elite,4.02,428530
1356,Kiera Cass,"The Heir (The Selection, #4)",/book/show/22918050-the-heir,3.78,211056
3339,Kiera Cass,"The Crown (The Selection, #5)",/book/show/26074181-the-crown,3.76,146822
3833,Kiera Cass,"The Selection Stories: The Prince &amp; The Guard (The Selection, #0.5, #2.5)",/book/show/18172471-the-selection-stories,4.0,34772
3996,Kiera Cass,"The Guard (The Selection, #2.5)",/book/show/18170039-the-guard,3.76,44487
1415,Kiersten White,"Paranormalcy (Paranormalcy, #1)",/book/show/7719245-paranormalcy,3.89,93032
3447,Kiersten White,"And I Darken (The Conqueror's Saga, #1)",/book/show/27190613-and-i-darken,3.84,41935
623,Kim Edwards,The Memory Keeper's Daughter,/book/show/10441.The_Memory_Keeper_s_Daughter,3.67,561007
935,Kim Harrison,"Dead Witch Walking (The Hollows, #1)",/book/show/30264.Dead_Witch_Walking,4.04,111049
1930,Kim Harrison,"Every Which Way But Dead (The Hollows, #3)",/book/show/30263.Every_Which_Way_But_Dead,4.29,66535
1981,Kim Harrison,"The Good, the Bad, and the Undead (The Hollows, #2)",/book/show/30262.The_Good_the_Bad_and_the_Undead,4.25,61285
2449,Kim Harrison,"A Fistful of Charms (The Hollows, #4)",/book/show/30260.A_Fistful_of_Charms,4.28,53930
2689,Kim Harrison,"White Witch, Black Curse (The Hollows, #7)",/book/show/3475268-white-witch-black-curse,4.34,47388
2693,Kim Harrison,"For a Few Demons More (The Hollows, #5)",/book/show/30259.For_a_Few_Demons_More,4.33,54721
2897,Kim Harrison,"The Outlaw Demon Wails (The Hollows, #6)",/book/show/1225621.The_Outlaw_Demon_Wails,4.37,53970
3791,Kim Harrison,"Black Magic Sanction (The Hollows, #8)",/book/show/6547188-black-magic-sanction,4.37,44632
3785,Kim Holden,"Bright Side (Bright Side, #1)",/book/show/22669832-bright-side,4.37,33600
1658,Kimberley   Paterson,Frankie the Ferret,/book/show/52677419-frankie-the-ferret,4.33,1443
3403,Kimberly Brubaker Bradley,"The War That Saved My Life (The War That Saved My Life, #1)",/book/show/20912424-the-war-that-saved-my-life,4.49,62509
1841,Kimberly Derting,"The Body Finder (The Body Finder, #1)",/book/show/6261522-the-body-finder,3.94,50886
3283,Kingsley Amis,Lucky Jim,/book/show/395182.Lucky_Jim,3.77,25024
3832,Kiran Desai,The Inheritance of Loss,/book/show/95186.The_Inheritance_of_Loss,3.43,47531
2621,Kirk St Moritz,The Day Jesus Rode Into Croydon,/book/show/5548850-the-day-jesus-rode-into-croydon,3.47,245
1374,Kirsten Fullmer,Hometown Girl at Heart (Hometown #1),/book/show/38230320-hometown-girl-at-heart,4.29,4562
1474,Kirsten Fullmer,Trouble on Main Street (Sugar Mountain #1),/book/show/52641918-trouble-on-main-street,4.33,3657
1552,Kirsten Fullmer,Where There's Smoke (Sugar Mountain #2),/book/show/53354670-where-there-s-smoke,4.27,4290
1654,Kirsten Fullmer,Love on the Line (Women at Work #1),/book/show/35440465-love-on-the-line,4.31,3489
2944,Kirsten Fullmer,Hometown Girl After All (Hometown #2),/book/show/38230346-hometown-girl-after-all,4.3,873
2987,Kirsten Fullmer,Hometown Girl Forever (Hometown #3),/book/show/38201210-hometown-girl-forever,4.29,914
3531,Kirsten Fullmer,"Christmas in Smithville (Hometown, #4)",/book/show/36697343-christmas-in-smithville,4.26,796
1331,Kirsty Moseley,"The Boy Who Sneaks in My Bedroom Window (The Boy Who Sneaks in My Bedroom Window, #1)",/book/show/13628209-the-boy-who-sneaks-in-my-bedroom-window,3.91,64808
1281,Knut Hamsun,Hunger,/book/show/32585.Hunger,4.05,42585
2678,Knut Hamsun,Growth of the Soil,/book/show/342049.Growth_of_the_Soil,4.12,8463
1459,Kody Keplinger,"The DUFF: Designated Ugly Fat Friend (Hamilton High, #1)",/book/show/6931356-the-duff,3.82,179697
771,Koushun Takami,Battle Royale,/book/show/57891.Battle_Royale,4.16,59617
1741,Kresley Cole,"A Hunger Like No Other (Immortals After Dark, #1)",/book/show/14384.A_Hunger_Like_No_Other,4.17,67520
